ProductID,Date,Units,Revenue,Country
826,30/09/2020,1,955.4475,Belgium
826,30/11/2020,1,1023.6975,Belgium
826,28/01/2021,1,1013.1975,Belgium
826,31/01/2021,1,1144.4475,Belgium
826,03/02/2021,1,997.4475,Belgium
826,16/03/2021,1,1013.1975,Belgium
826,29/03/2021,1,1039.4475,Belgium
930,13/05/2020,1,524.9475,Belgium
930,16/06/2021,1,551.1975,Belgium
952,30/09/2021,1,283.4475,Belgium
954,24/01/2017,1,682.4475,Belgium
954,11/02/2017,1,682.4475,Belgium
792,29/12/2020,1,68.1975,Belgium
967,08/10/2016,1,656.1975,Belgium
967,22/10/2016,1,656.1975,Belgium
967,31/10/2016,1,671.9475,Belgium
967,08/01/2017,1,671.9475,Belgium
967,29/05/2017,1,671.9475,Belgium
967,05/09/2018,1,671.9475,Belgium
746,30/09/2021,1,220.4475,Belgium
763,07/05/2020,1,309.6975,Belgium
793,13/12/2018,1,78.6975,Belgium
977,31/07/2021,2,1018.395,Belgium
977,15/08/2021,1,503.9475,Belgium
93,09/11/2015,1,1029,Belgium
93,21/02/2016,1,1029,Belgium
826,27/05/2021,1,1013.1975,Belgium
826,30/05/2021,1,971.1975,Belgium
826,31/05/2021,1,997.4475,Belgium
826,13/06/2021,1,1013.1975,Belgium
826,15/06/2021,1,1013.1975,Belgium
826,21/06/2021,1,1013.1975,Belgium
927,27/07/2019,1,451.4475,Belgium
792,25/04/2021,1,68.1975,Belgium
768,19/11/2016,1,104.9475,Belgium
768,30/11/2016,1,104.9475,Belgium
768,04/12/2016,2,209.895,Belgium
768,12/12/2016,1,104.9475,Belgium
768,20/12/2016,1,104.9475,Belgium
768,31/12/2016,1,104.9475,Belgium
833,16/05/2015,1,808.4475,Belgium
910,31/03/2015,1,414.6975,Belgium
910,05/04/2015,1,414.6975,Belgium
910,11/04/2015,1,414.6975,Belgium
910,12/04/2015,1,414.6975,Belgium
910,20/04/2015,1,414.6975,Belgium
910,27/07/2015,1,414.6975,Belgium
910,08/02/2016,1,430.4475,Belgium
933,31/01/2017,1,577.4475,Belgium
967,18/08/2020,1,671.9475,Belgium
967,27/12/2020,1,671.9475,Belgium
927,21/03/2020,1,461.9475,Belgium
927,23/03/2020,1,461.9475,Belgium
927,16/04/2020,1,461.9475,Belgium
927,25/04/2020,1,461.9475,Belgium
927,29/04/2020,1,461.9475,Belgium
927,30/04/2020,1,461.9475,Belgium
927,25/05/2020,1,461.9475,Belgium
927,26/05/2020,1,461.9475,Belgium
927,10/06/2020,1,461.9475,Belgium
927,20/06/2020,1,461.9475,Belgium
927,05/07/2020,1,461.9475,Belgium
927,08/07/2020,1,461.9475,Belgium
927,19/07/2020,1,461.9475,Belgium
927,29/07/2020,1,461.9475,Belgium
927,22/08/2020,1,461.9475,Belgium
927,22/09/2020,1,461.9475,Belgium
964,10/04/2017,1,330.6975,Belgium
907,30/04/2019,1,577.4475,Belgium
907,27/07/2019,1,577.4475,Belgium
907,31/08/2019,1,577.4475,Belgium
907,21/04/2020,1,603.6975,Belgium
793,30/11/2020,1,81.3225,Belgium
793,30/11/2020,1,81.3225,Belgium
793,30/11/2020,1,81.3225,Belgium
793,14/12/2020,1,83.9475,Belgium
793,15/12/2020,1,83.9475,Belgium
793,22/12/2020,1,83.9475,Belgium
793,09/03/2021,1,83.9475,Belgium
793,31/03/2021,1,81.3225,Belgium
793,14/04/2021,1,83.9475,Belgium
793,17/04/2021,1,83.9475,Belgium
977,15/06/2021,1,503.9475,Belgium
977,30/06/2021,1,488.1975,Belgium
977,15/07/2021,1,503.9475,Belgium
977,23/09/2018,1,482.9475,Belgium
977,15/04/2019,1,482.9475,Belgium
977,15/06/2019,1,482.9475,Belgium
977,17/06/2019,1,482.9475,Belgium
977,25/06/2019,1,482.9475,Belgium
977,30/06/2019,1,482.9475,Belgium
977,12/08/2019,1,482.9475,Belgium
910,15/02/2014,1,414.6975,Belgium
910,15/03/2014,2,829.395,Belgium
910,15/04/2014,1,414.6975,Belgium
910,15/04/2014,1,414.6975,Belgium
910,15/04/2014,1,414.6975,Belgium
910,15/05/2014,1,414.6975,Belgium
910,15/05/2014,1,414.6975,Belgium
910,15/07/2014,1,414.6975,Belgium
977,16/11/2019,1,482.9475,Belgium
965,20/07/2020,1,488.1975,Belgium
965,26/07/2020,1,509.1975,Belgium
965,22/09/2020,1,509.1975,Belgium
965,29/10/2020,1,503.9475,Belgium
965,10/11/2020,1,509.1975,Belgium
965,15/11/2020,1,509.1975,Belgium
965,31/01/2021,1,509.1975,Belgium
927,16/04/2018,1,451.4475,Belgium
927,19/05/2018,1,451.4475,Belgium
927,18/06/2018,1,451.4475,Belgium
927,27/06/2018,1,451.4475,Belgium
927,14/05/2019,1,451.4475,Belgium
927,17/05/2019,1,451.4475,Belgium
927,22/05/2019,1,451.4475,Belgium
927,28/05/2019,1,451.4475,Belgium
927,29/05/2019,1,451.4475,Belgium
927,19/06/2019,1,451.4475,Belgium
816,11/12/2016,1,330.6975,Belgium
989,07/09/2016,1,419.9475,Belgium
989,21/03/2017,1,419.9475,Belgium
989,26/03/2017,1,419.9475,Belgium
989,06/04/2017,1,419.9475,Belgium
989,31/05/2017,1,419.9475,Belgium
989,26/10/2017,1,419.9475,Belgium
816,15/02/2017,1,330.6975,Belgium
910,31/05/2016,1,430.4475,Belgium
910,11/06/2016,1,430.4475,Belgium
910,15/06/2016,1,430.4475,Belgium
910,30/07/2016,1,430.4475,Belgium
910,29/08/2016,1,430.4475,Belgium
910,30/01/2017,2,860.895,Belgium
954,18/09/2018,1,698.1975,Belgium
954,16/04/2019,1,698.1975,Belgium
954,20/04/2019,1,698.1975,Belgium
954,27/05/2019,1,698.1975,Belgium
954,13/08/2019,1,698.1975,Belgium
954,27/08/2019,1,698.1975,Belgium
976,30/09/2017,1,314.9475,Belgium
976,16/10/2017,1,314.9475,Belgium
993,31/01/2015,1,330.6975,Belgium
993,29/11/2018,1,325.4475,Belgium
993,31/12/2018,1,325.4475,Belgium
993,02/01/2019,1,325.4475,Belgium
993,10/02/2019,1,325.4475,Belgium
993,24/03/2019,1,341.1975,Belgium
993,30/03/2019,1,325.4475,Belgium
993,31/03/2019,1,325.4475,Belgium
993,12/04/2019,1,325.4475,Belgium
993,17/04/2019,1,341.1975,Belgium
993,27/04/2019,1,341.1975,Belgium
862,23/04/2020,1,178.4475,Belgium
862,11/03/2021,1,188.9475,Belgium
964,15/05/2014,1,346.4475,Belgium
964,15/05/2014,1,356.9475,Belgium
933,28/05/2016,1,577.4475,Belgium
993,31/05/2019,1,341.1975,Belgium
993,12/06/2019,1,325.4475,Belgium
993,14/06/2019,1,341.1975,Belgium
804,04/01/2018,1,157.4475,Belgium
804,12/06/2019,1,157.4475,Belgium
804,02/12/2019,2,325.395,Belgium
933,28/12/2016,1,577.4475,Belgium
933,23/04/2017,1,577.4475,Belgium
933,08/08/2017,1,577.4475,Belgium
936,15/03/2014,2,997.395,Belgium
804,21/10/2020,1,167.9475,Belgium
976,27/12/2017,1,325.4475,Belgium
976,28/02/2018,1,325.4475,Belgium
976,24/03/2018,1,325.4475,Belgium
976,04/04/2018,1,325.4475,Belgium
976,13/06/2018,1,325.4475,Belgium
976,18/06/2018,1,325.4475,Belgium
976,30/06/2018,1,314.9475,Belgium
976,07/07/2018,1,325.4475,Belgium
910,31/03/2018,1,430.4475,Belgium
910,07/05/2018,1,430.4475,Belgium
910,24/05/2018,1,430.4475,Belgium
965,09/09/2020,1,488.1975,Belgium
965,24/03/2021,1,488.1975,Belgium
965,20/04/2021,1,488.1975,Belgium
965,29/04/2021,1,509.1975,Belgium
965,29/04/2021,1,493.4475,Belgium
965,05/05/2021,1,509.1975,Belgium
965,31/05/2021,1,488.1975,Belgium
965,30/06/2021,1,493.4475,Belgium
940,05/04/2015,1,671.9475,Belgium
940,06/04/2015,1,687.6975,Belgium
940,29/05/2015,1,687.6975,Belgium
940,03/08/2015,1,687.6975,Belgium
940,28/02/2016,1,687.6975,Belgium
940,29/03/2016,1,687.6975,Belgium
964,17/04/2018,1,335.9475,Belgium
964,29/04/2018,1,330.6975,Belgium
964,17/05/2018,1,320.1975,Belgium
964,07/06/2018,1,335.9475,Belgium
964,18/06/2018,1,320.1975,Belgium
964,28/06/2018,1,320.1975,Belgium
964,30/06/2018,1,330.6975,Belgium
964,30/06/2018,1,335.9475,Belgium
965,31/10/2021,1,509.1975,Belgium
993,17/06/2019,1,325.4475,Belgium
993,31/07/2019,1,341.1975,Belgium
993,10/08/2019,1,346.4475,Belgium
993,15/09/2019,1,330.6975,Belgium
993,08/10/2019,1,346.4475,Belgium
993,19/10/2019,1,341.1975,Belgium
993,22/10/2019,1,341.1975,Belgium
993,29/10/2019,1,341.1975,Belgium
993,14/01/2020,1,325.4475,Belgium
993,15/01/2020,1,346.4475,Belgium
823,15/02/2014,1,619.4475,Belgium
964,21/02/2015,1,325.4475,Belgium
964,08/03/2015,1,314.9475,Belgium
964,10/03/2015,1,325.4475,Belgium
964,24/05/2015,1,325.4475,Belgium
964,30/05/2015,1,325.4475,Belgium
964,01/06/2015,1,325.4475,Belgium
964,16/06/2015,1,325.4475,Belgium
964,22/06/2015,1,325.4475,Belgium
964,18/07/2015,1,314.9475,Belgium
964,20/07/2015,1,314.9475,Belgium
964,21/07/2015,1,325.4475,Belgium
964,25/08/2015,1,325.4475,Belgium
804,23/05/2021,1,167.9475,Belgium
804,24/05/2021,1,167.9475,Belgium
804,29/08/2021,1,167.9475,Belgium
964,01/09/2015,1,314.9475,Belgium
794,24/11/2018,2,157.395,Belgium
794,28/11/2018,1,78.6975,Belgium
910,04/04/2015,1,414.6975,Belgium
910,03/05/2015,1,414.6975,Belgium
910,23/05/2015,1,414.6975,Belgium
910,19/06/2015,1,414.6975,Belgium
910,10/07/2015,1,414.6975,Belgium
910,13/07/2015,1,414.6975,Belgium
910,15/08/2015,1,414.6975,Belgium
910,18/09/2015,1,414.6975,Belgium
993,16/09/2020,1,362.1975,Belgium
993,26/09/2020,1,346.4475,Belgium
993,28/09/2020,1,346.4475,Belgium
993,30/09/2020,1,346.4475,Belgium
993,10/10/2020,1,346.4475,Belgium
993,30/07/2020,1,346.4475,Belgium
993,31/08/2020,1,346.4475,Belgium
989,26/06/2018,1,419.9475,Belgium
989,31/10/2018,1,425.1975,Belgium
989,24/05/2019,1,425.1975,Belgium
989,05/06/2019,1,425.1975,Belgium
993,29/10/2020,1,346.4475,Belgium
993,21/12/2020,1,346.4475,Belgium
989,15/06/2014,1,467.1975,Belgium
989,15/12/2014,1,419.9475,Belgium
989,25/07/2015,1,419.9475,Belgium
954,31/10/2020,1,698.1975,Belgium
796,20/11/2016,1,278.1975,Belgium
796,20/02/2017,1,278.1975,Belgium
796,23/02/2020,1,278.1975,Belgium
796,31/05/2021,1,278.1975,Belgium
962,26/06/2015,1,524.9475,Belgium
962,07/07/2015,1,524.9475,Belgium
910,09/04/2016,1,430.4475,Belgium
910,23/04/2016,1,430.4475,Belgium
910,24/04/2016,1,430.4475,Belgium
910,30/04/2016,1,430.4475,Belgium
964,13/07/2016,1,320.1975,Belgium
964,20/07/2016,1,330.6975,Belgium
964,31/07/2016,1,330.6975,Belgium
964,20/08/2016,1,325.4475,Belgium
964,26/09/2016,1,335.9475,Belgium
964,30/09/2016,1,314.9475,Belgium
964,07/02/2017,1,320.1975,Belgium
964,13/02/2017,1,330.6975,Belgium
964,26/02/2017,1,314.9475,Belgium
964,15/03/2017,1,335.9475,Belgium
964,21/03/2017,1,330.6975,Belgium
964,23/03/2017,1,320.1975,Belgium
964,20/04/2017,1,320.1975,Belgium
927,23/06/2021,1,472.4475,Belgium
792,21/08/2019,1,62.9475,Belgium
792,28/08/2019,1,62.9475,Belgium
778,29/12/2018,1,115.4475,Belgium
778,27/02/2019,1,115.4475,Belgium
778,30/03/2019,1,115.4475,Belgium
778,30/03/2019,1,115.4475,Belgium
976,24/04/2018,1,325.4475,Belgium
976,30/04/2018,1,314.9475,Belgium
976,12/05/2018,1,325.4475,Belgium
976,16/05/2018,1,314.9475,Belgium
976,27/05/2018,1,325.4475,Belgium
976,30/06/2018,1,325.4475,Belgium
976,12/08/2018,1,325.4475,Belgium
976,25/08/2018,1,325.4475,Belgium
976,06/09/2018,1,314.9475,Belgium
976,18/09/2018,1,314.9475,Belgium
976,03/10/2018,1,314.9475,Belgium
976,20/03/2019,1,314.9475,Belgium
795,28/02/2020,1,278.1975,Belgium
795,31/05/2021,1,278.1975,Belgium
795,31/10/2021,1,278.1975,Belgium
992,29/11/2016,1,278.1975,Belgium
992,26/12/2016,1,278.1975,Belgium
967,28/07/2019,1,698.1975,Belgium
967,31/07/2019,1,656.1975,Belgium
967,12/08/2019,1,666.6975,Belgium
967,28/08/2019,1,677.1975,Belgium
967,28/12/2019,1,671.9475,Belgium
967,18/04/2020,1,671.9475,Belgium
967,14/06/2020,1,666.6975,Belgium
967,30/09/2020,1,671.9475,Belgium
757,31/07/2017,1,73.4475,Belgium
757,10/08/2017,1,73.4475,Belgium
757,22/08/2017,1,73.4475,Belgium
757,26/10/2017,1,83.9475,Belgium
757,25/11/2017,1,73.4475,Belgium
757,27/11/2017,1,73.4475,Belgium
826,20/09/2017,1,918.6975,Belgium
826,27/11/2017,1,929.1975,Belgium
826,24/03/2018,1,929.1975,Belgium
826,14/05/2018,1,929.1975,Belgium
826,30/05/2018,1,944.9475,Belgium
906,18/08/2021,1,440.9475,Belgium
954,27/02/2017,1,682.4475,Belgium
954,06/05/2018,1,698.1975,Belgium
792,30/09/2019,1,62.9475,Belgium
792,12/10/2019,1,65.5725,Belgium
927,12/10/2019,1,451.4475,Belgium
927,14/03/2020,1,461.9475,Belgium
927,27/04/2020,2,923.895,Belgium
927,27/04/2020,1,461.9475,Belgium
927,13/05/2020,1,461.9475,Belgium
927,16/05/2020,1,461.9475,Belgium
927,03/06/2020,1,461.9475,Belgium
976,30/04/2019,1,325.4475,Belgium
976,16/07/2019,1,320.1975,Belgium
976,25/10/2019,1,330.6975,Belgium
976,20/04/2020,1,330.6975,Belgium
976,24/08/2020,1,346.4475,Belgium
976,31/08/2020,1,346.4475,Belgium
94,14/11/2017,1,891.975,Belgium
977,27/03/2019,1,482.9475,Belgium
977,03/06/2019,1,482.9475,Belgium
977,22/11/2019,1,482.9475,Belgium
977,04/01/2020,1,482.9475,Belgium
977,28/02/2020,1,488.1975,Belgium
964,11/05/2017,1,330.6975,Belgium
964,14/05/2017,1,330.6975,Belgium
964,20/05/2017,1,335.9475,Belgium
964,31/05/2017,1,330.6975,Belgium
964,19/06/2017,1,330.6975,Belgium
964,09/07/2017,1,314.9475,Belgium
964,13/07/2017,1,320.1975,Belgium
913,14/04/2021,1,388.4475,Belgium
914,15/03/2014,1,577.4475,Belgium
914,15/05/2014,1,603.6975,Belgium
914,15/06/2014,1,577.4475,Belgium
914,13/04/2015,1,577.4475,Belgium
914,17/08/2015,1,577.4475,Belgium
977,26/05/2020,1,488.1975,Belgium
977,27/05/2020,1,488.1975,Belgium
976,17/08/2021,1,346.4475,Belgium
976,31/10/2021,1,346.4475,Belgium
976,27/12/2021,1,338.5725,Belgium
914,30/09/2016,1,577.4475,Belgium
914,26/03/2018,1,577.4475,Belgium
914,12/08/2018,1,577.4475,Belgium
966,24/04/2018,1,472.4475,Belgium
966,26/04/2018,1,472.4475,Belgium
966,31/05/2018,1,472.4475,Belgium
966,29/07/2018,1,472.4475,Belgium
966,05/09/2018,1,482.9475,Belgium
966,08/09/2018,1,472.4475,Belgium
966,10/09/2018,1,482.9475,Belgium
966,16/01/2019,1,472.4475,Belgium
966,24/01/2019,1,482.9475,Belgium
910,26/03/2018,1,430.4475,Belgium
910,31/03/2018,1,430.4475,Belgium
964,12/03/2019,1,314.9475,Belgium
964,24/03/2019,1,320.1975,Belgium
964,13/08/2019,1,320.1975,Belgium
964,05/04/2020,1,320.1975,Belgium
964,26/05/2021,1,335.9475,Belgium
965,22/07/2019,1,493.4475,Belgium
965,14/03/2020,1,493.4475,Belgium
965,14/04/2020,1,493.4475,Belgium
965,19/04/2020,1,493.4475,Belgium
981,28/08/2019,1,157.4475,Belgium
981,12/10/2019,1,157.4475,Belgium
778,27/12/2021,1,121.7475,Belgium
927,11/09/2018,1,451.4475,Belgium
809,16/12/2021,1,225.6975,Belgium
927,17/01/2019,1,451.4475,Belgium
927,17/03/2019,1,451.4475,Belgium
927,19/03/2019,1,451.4475,Belgium
927,06/04/2019,1,451.4475,Belgium
962,28/09/2016,1,472.4475,Belgium
910,01/05/2015,1,414.6975,Belgium
910,12/06/2015,1,414.6975,Belgium
910,19/06/2015,1,414.6975,Belgium
910,06/07/2015,1,414.6975,Belgium
910,25/07/2015,1,414.6975,Belgium
910,20/09/2015,1,414.6975,Belgium
910,16/03/2016,1,430.4475,Belgium
910,28/03/2016,1,430.4475,Belgium
910,17/04/2016,2,860.895,Belgium
910,25/04/2016,1,430.4475,Belgium
993,30/04/2019,1,341.1975,Belgium
993,25/05/2019,1,325.4475,Belgium
993,26/05/2019,1,341.1975,Belgium
993,15/06/2019,1,341.1975,Belgium
910,03/05/2016,1,430.4475,Belgium
910,08/05/2016,1,430.4475,Belgium
910,16/05/2016,1,430.4475,Belgium
853,15/02/2014,1,456.6975,Belgium
854,22/11/2017,1,682.4475,Belgium
854,27/11/2017,1,682.4475,Belgium
854,29/06/2019,1,708.6975,Belgium
854,30/06/2019,1,708.6975,Belgium
854,11/09/2019,1,708.6975,Belgium
927,27/04/2019,1,451.4475,Belgium
910,28/02/2017,1,430.4475,Belgium
910,20/03/2017,1,430.4475,Belgium
964,22/01/2018,1,330.6975,Belgium
964,21/02/2018,1,330.6975,Belgium
964,21/02/2018,1,335.9475,Belgium
964,28/02/2018,1,330.6975,Belgium
964,26/03/2018,1,330.6975,Belgium
964,05/04/2018,1,330.6975,Belgium
964,17/04/2018,1,330.6975,Belgium
964,22/04/2018,1,314.9475,Belgium
964,31/05/2018,1,320.1975,Belgium
964,13/06/2018,1,330.6975,Belgium
964,16/06/2018,1,320.1975,Belgium
964,24/06/2018,1,330.6975,Belgium
910,11/02/2017,1,430.4475,Belgium
910,28/03/2017,1,430.4475,Belgium
910,30/03/2017,1,430.4475,Belgium
910,31/05/2017,1,430.4475,Belgium
910,31/05/2017,1,430.4475,Belgium
910,14/06/2017,1,430.4475,Belgium
910,27/07/2017,1,430.4475,Belgium
910,31/08/2017,1,430.4475,Belgium
910,27/09/2017,1,430.4475,Belgium
964,15/07/2018,1,314.9475,Belgium
964,23/07/2018,1,320.1975,Belgium
964,31/07/2018,1,330.6975,Belgium
964,29/08/2018,1,314.9475,Belgium
964,05/09/2018,1,330.6975,Belgium
819,28/02/2020,1,1013.1975,Belgium
819,12/01/2021,1,1181.1975,Belgium
819,13/10/2021,1,1196.9475,Belgium
93,15/04/2014,1,939.75,Belgium
785,15/07/2017,1,57.6975,Belgium
785,31/07/2017,1,57.6975,Belgium
785,10/08/2017,1,68.1975,Belgium
785,29/08/2017,1,57.6975,Belgium
785,26/09/2017,1,68.1975,Belgium
785,10/10/2017,1,57.6975,Belgium
962,15/11/2014,1,524.9475,Belgium
962,24/05/2015,1,524.9475,Belgium
962,21/06/2015,1,509.1975,Belgium
962,31/08/2015,1,524.9475,Belgium
962,22/03/2016,1,488.1975,Belgium
962,26/03/2016,1,472.4475,Belgium
962,27/03/2016,1,524.9475,Belgium
962,28/09/2016,1,524.9475,Belgium
838,15/10/2014,1,939.6975,Belgium
838,15/11/2014,1,950.1975,Belgium
838,10/03/2015,1,950.1975,Belgium
838,10/03/2015,1,923.9475,Belgium
838,03/07/2015,1,950.1975,Belgium
839,01/02/2018,1,761.1975,Belgium
839,19/05/2018,1,761.1975,Belgium
839,27/07/2020,1,776.9475,Belgium
964,15/02/2015,1,325.4475,Belgium
964,03/05/2015,1,325.4475,Belgium
964,07/02/2016,1,325.4475,Belgium
964,05/03/2016,1,314.9475,Belgium
964,15/03/2016,1,325.4475,Belgium
964,16/03/2016,1,314.9475,Belgium
964,21/03/2016,1,325.4475,Belgium
964,24/04/2016,1,325.4475,Belgium
964,08/06/2016,1,325.4475,Belgium
927,06/05/2018,1,451.4475,Belgium
927,27/06/2018,2,902.895,Belgium
927,05/08/2018,1,451.4475,Belgium
927,31/10/2018,1,451.4475,Belgium
964,25/07/2016,1,320.1975,Belgium
964,31/07/2016,1,330.6975,Belgium
977,24/06/2018,1,482.9475,Belgium
977,12/08/2018,1,482.9475,Belgium
910,30/11/2021,1,446.1975,Belgium
966,10/05/2017,1,472.4475,Belgium
977,30/09/2018,1,482.9475,Belgium
977,13/10/2018,1,482.9475,Belgium
976,31/05/2020,1,320.1975,Belgium
976,23/06/2020,1,330.6975,Belgium
976,23/06/2020,1,330.6975,Belgium
976,29/09/2020,1,330.6975,Belgium
976,18/11/2020,1,346.4475,Belgium
976,21/12/2020,1,346.4475,Belgium
976,30/12/2020,1,335.9475,Belgium
976,21/02/2021,1,320.1975,Belgium
976,29/03/2021,1,335.9475,Belgium
976,30/03/2021,1,346.4475,Belgium
976,31/03/2021,1,346.4475,Belgium
976,25/04/2021,1,346.4475,Belgium
976,29/04/2021,1,346.4475,Belgium
976,26/05/2021,1,335.9475,Belgium
966,23/07/2017,1,472.4475,Belgium
966,23/07/2017,1,472.4475,Belgium
966,28/08/2017,1,488.1975,Belgium
966,17/12/2017,1,472.4475,Belgium
966,21/01/2018,1,472.4475,Belgium
826,11/02/2017,1,918.6975,Belgium
826,20/02/2017,1,944.9475,Belgium
826,28/02/2017,1,944.9475,Belgium
826,30/03/2017,1,918.6975,Belgium
826,12/07/2017,1,944.9475,Belgium
826,31/07/2017,1,944.9475,Belgium
976,24/06/2021,1,335.9475,Belgium
910,17/04/2017,1,430.4475,Belgium
910,30/04/2017,1,430.4475,Belgium
910,29/05/2017,2,860.895,Belgium
910,13/06/2017,1,430.4475,Belgium
826,15/08/2017,1,944.9475,Belgium
826,24/08/2017,1,929.1975,Belgium
826,13/09/2017,1,929.1975,Belgium
826,26/10/2017,1,944.9475,Belgium
826,27/11/2017,1,944.9475,Belgium
794,26/03/2020,1,81.3225,Belgium
794,05/05/2020,1,81.3225,Belgium
794,28/05/2020,1,81.3225,Belgium
794,02/08/2020,1,83.9475,Belgium
794,29/10/2020,1,81.3225,Belgium
794,31/10/2020,1,81.3225,Belgium
794,04/11/2020,1,81.3225,Belgium
794,23/11/2020,1,81.3225,Belgium
794,26/11/2020,1,81.3225,Belgium
794,29/11/2020,1,81.3225,Belgium
794,30/11/2020,1,81.3225,Belgium
794,08/12/2020,1,83.9475,Belgium
794,13/12/2020,1,81.3225,Belgium
901,15/02/2014,1,409.4475,Belgium
901,15/02/2014,1,409.4475,Belgium
910,15/03/2014,1,414.6975,Belgium
910,15/06/2014,1,414.6975,Belgium
910,15/06/2014,3,1244.0925,Belgium
910,15/06/2014,1,414.6975,Belgium
910,15/07/2014,1,414.6975,Belgium
910,15/07/2014,2,829.395,Belgium
910,15/08/2014,1,414.6975,Belgium
901,15/04/2014,1,409.4475,Belgium
901,15/05/2014,1,409.4475,Belgium
901,15/07/2014,1,409.4475,Belgium
964,31/05/2015,1,325.4475,Belgium
964,05/06/2015,1,325.4475,Belgium
964,08/06/2015,1,325.4475,Belgium
964,19/06/2015,1,314.9475,Belgium
964,19/06/2015,1,325.4475,Belgium
964,06/07/2015,1,325.4475,Belgium
954,12/10/2017,1,682.4475,Belgium
954,17/12/2017,1,682.4475,Belgium
954,03/06/2018,1,698.1975,Belgium
962,15/03/2014,1,524.9475,Belgium
962,15/05/2014,1,524.9475,Belgium
962,15/06/2014,1,524.9475,Belgium
962,15/08/2014,1,524.9475,Belgium
793,01/11/2020,1,78.6975,Belgium
793,30/11/2020,1,81.3225,Belgium
793,09/12/2020,1,83.9475,Belgium
793,13/12/2020,1,83.9475,Belgium
793,17/12/2020,1,81.3225,Belgium
793,21/12/2020,1,83.9475,Belgium
793,23/12/2020,1,83.9475,Belgium
793,30/12/2020,1,83.9475,Belgium
793,22/02/2021,1,83.9475,Belgium
826,10/07/2019,1,960.6975,Belgium
786,25/06/2018,1,57.6975,Belgium
786,31/07/2018,1,57.6975,Belgium
786,31/07/2018,1,57.6975,Belgium
786,15/09/2018,1,57.6975,Belgium
786,18/09/2018,1,57.6975,Belgium
965,24/06/2021,1,509.1975,Belgium
808,14/12/2020,1,330.6975,Belgium
794,30/12/2018,1,78.6975,Belgium
837,15/07/2014,1,839.9475,Belgium
837,15/09/2014,1,839.9475,Belgium
837,09/03/2015,1,839.9475,Belgium
837,14/03/2015,1,813.6975,Belgium
837,17/07/2015,1,813.6975,Belgium
837,07/08/2015,1,813.6975,Belgium
837,09/08/2016,1,813.6975,Belgium
837,31/05/2017,1,813.6975,Belgium
837,06/08/2017,1,839.9475,Belgium
89,31/05/2021,1,839.475,Belgium
89,01/09/2021,1,839.475,Belgium
89,30/11/2021,1,839.475,Belgium
895,15/02/2016,1,577.4475,Belgium
936,10/03/2015,1,498.6975,Belgium
936,29/05/2017,1,524.9475,Belgium
838,15/05/2014,1,934.4475,Belgium
910,06/05/2019,1,430.4475,Belgium
910,27/05/2019,1,430.4475,Belgium
910,07/05/2020,1,435.6975,Belgium
910,31/05/2020,1,435.6975,Belgium
910,19/08/2020,1,435.6975,Belgium
976,30/09/2020,1,320.1975,Belgium
976,30/09/2020,1,346.4475,Belgium
976,25/10/2020,1,346.4475,Belgium
976,28/10/2020,1,335.9475,Belgium
976,27/02/2021,1,320.1975,Belgium
976,25/04/2021,1,346.4475,Belgium
976,26/05/2021,1,346.4475,Belgium
976,12/07/2021,1,346.4475,Belgium
976,31/07/2021,1,338.5725,Belgium
976,31/07/2021,1,349.0725,Belgium
976,30/09/2021,1,338.5725,Belgium
910,27/05/2021,1,446.1975,Belgium
910,30/06/2021,1,446.1975,Belgium
976,30/09/2018,1,314.9475,Belgium
976,30/09/2018,1,314.9475,Belgium
976,28/02/2019,1,325.4475,Belgium
976,13/08/2019,1,320.1975,Belgium
976,14/09/2019,1,330.6975,Belgium
826,30/12/2015,1,944.9475,Belgium
826,23/04/2016,1,944.9475,Belgium
826,04/05/2016,1,918.6975,Belgium
826,26/07/2016,1,918.6975,Belgium
964,26/09/2018,1,330.6975,Belgium
964,03/11/2018,1,320.1975,Belgium
940,19/04/2018,1,687.6975,Belgium
940,26/07/2018,1,698.1975,Belgium
826,31/10/2016,1,918.6975,Belgium
826,24/12/2016,1,918.6975,Belgium
794,29/06/2019,1,78.6975,Belgium
794,11/08/2019,1,78.6975,Belgium
794,07/12/2019,1,78.6975,Belgium
808,20/03/2021,1,330.6975,Belgium
808,06/07/2021,1,330.6975,Belgium
808,31/08/2021,1,330.6975,Belgium
794,10/12/2019,1,78.6975,Belgium
794,17/12/2019,1,81.3225,Belgium
794,22/12/2019,1,81.3225,Belgium
794,29/12/2019,1,81.3225,Belgium
794,09/02/2020,1,81.3225,Belgium
794,19/02/2020,1,78.6975,Belgium
895,24/05/2018,1,577.4475,Belgium
895,15/06/2019,1,608.9475,Belgium
895,30/08/2021,1,608.9475,Belgium
964,15/07/2014,1,356.9475,Belgium
964,15/07/2014,2,713.895,Belgium
922,06/12/2018,1,472.4475,Belgium
782,06/12/2018,1,99.6975,Belgium
782,06/12/2018,1,99.6975,Belgium
782,17/12/2018,1,99.6975,Belgium
782,19/12/2018,1,99.6975,Belgium
782,12/01/2019,1,99.6975,Belgium
993,21/04/2015,1,299.1975,Belgium
993,17/02/2019,1,325.4475,Belgium
993,27/02/2019,1,325.4475,Belgium
993,05/03/2019,1,341.1975,Belgium
993,13/03/2019,1,341.1975,Belgium
993,23/03/2019,1,325.4475,Belgium
993,31/03/2019,1,325.4475,Belgium
993,13/04/2019,1,325.4475,Belgium
